Wall time,Step,Value
1746813343.562199,95000,284.5783386230469
1746813343.894424,95500,284.5783386230469
1746813344.2058592,96000,292.9571533203125
1746813344.52004,96500,292.9571533203125
1746813345.516412,98000,310.8873291015625
1746813346.77812,100000,326.56744384765625
1746813347.094817,100500,326.56744384765625
1746813347.758562,101500,334.7705993652344
1746813348.06749,102000,342.4433288574219
1746813348.398117,102500,342.4433288574219
1746813348.728765,103000,351.588623046875
1746813349.398344,104000,358.7090759277344
1746813350.021722,105000,366.9583740234375
1746813350.684664,106000,375.60198974609375
1746813351.3267012,107000,383.0473327636719
1746813351.9986749,108000,392.2657165527344
1746813352.3366919,108500,392.2657165527344
1746813352.971461,109500,401.0513916015625
1746813353.284953,110000,409.62860107421875
1746813353.602297,110500,409.62860107421875
1746813353.911188,111000,418.5131530761719
1746813354.236063,111500,418.5131530761719
1746813354.86683,112500,428.2860412597656
1746813355.173599,113000,435.5548400878906
1746813356.449103,115000,453.2045593261719
1746813358.419563,118000,477.2099914550781
1746813359.063911,119000,485.6856689453125
1746813359.4032671,119500,485.6856689453125
1746813359.718389,120000,494.2091064453125
1746813360.4084532,121000,502.56756591796875
1746813360.730026,121500,502.56756591796875
1746813361.350293,122500,511.5491027832031
1746813361.664383,123000,519.5789184570312
1746813361.980323,123500,519.5789184570312
1746813362.297444,124000,528.8087158203125
1746813363.93423,126500,545.3958740234375
1746813364.2549329,127000,552.7758178710938
1746813364.579015,127500,552.7758178710938
1746813365.570478,129000,570.8147583007812
1746813365.884951,129500,570.8147583007812
1746813366.190389,130000,580.5084838867188
1746813366.572106,130500,580.5084838867188
1746813367.199305,131500,587.4141845703125
1746813369.927959,135500,610.4315185546875
1746813370.2536771,136000,617.2755126953125
1746813371.221167,137500,624.5445556640625
1746813371.553708,138000,630.8660888671875
1746813371.907385,138500,630.8660888671875
1746813372.525561,139500,639.8013305664062
1746813373.190165,140500,647.6268310546875
1746813373.8734841,141500,651.8007202148438
1746813374.188339,142000,658.6910400390625
1746813374.881981,143000,662.9701538085938
1746813375.544054,144000,665.1834716796875
1746813375.865612,144500,665.1834716796875
1746813376.4946141,145500,672.3226928710938
1746813378.135328,148000,686.9972534179688
1746813378.4656188,148500,686.9972534179688
1746813378.7784362,149000,689.9906616210938
1746813379.1006432,149500,689.9906616210938
1746813379.41189,150000,694.9070434570312
1746813381.082211,152500,708.0083618164062
1746813381.710371,153500,706.5685424804688
1746813382.054592,154000,706.5685424804688
1746813382.371268,154500,708.2720947265625
1746813382.699766,155000,708.2720947265625
1746813383.648322,156500,715.4335327148438
1746813383.956477,157000,715.4335327148438
1746813384.896642,158500,721.747802734375
1746813385.570266,159500,723.8268432617188
1746813385.884806,160000,723.8268432617188
1746813386.819307,161500,726.5595703125
1746813387.4538581,162500,724.033447265625
1746813389.037616,165000,711.7880249023438
1746813389.367058,165500,711.7880249023438
1746813389.708477,166000,713.2991333007812
1746813390.0274801,166500,713.2991333007812
1746813391.6663392,169000,723.1698608398438
1746813392.0021162,169500,723.1698608398438
1746813392.628324,170500,723.0087280273438
1746813393.6624691,172000,728.2572631835938
1746813393.995718,172500,728.2572631835938
1746813394.328681,173000,730.2357788085938
1746813394.6579058,173500,730.2357788085938
1746813395.290087,174500,731.8690185546875
1746813395.997264,175500,735.076171875
1746813396.693293,176500,733.1541748046875
1746813397.015211,177000,736.3566284179688
1746813397.33918,177500,736.3566284179688
1746813397.689555,178000,737.6771240234375
1746813398.641867,179500,738.60302734375
1746813399.295064,180500,739.3027954101562
1746813399.934098,181500,740.381591796875
1746813400.2358599,182000,742.1179809570312
1746813400.545784,182500,740.2548217773438
1746813400.8701792,183000,736.3388671875
1746813401.169603,183500,736.3388671875
1746813401.513747,184000,641.4619140625
1746813401.847926,184500,641.4619140625
1746813403.76604,187500,630.4459838867188
1746813404.684982,189000,632.1514282226562
1746813404.9882472,189500,631.5138549804688
1746813407.189117,193000,623.7608642578125
1746813407.504666,193500,620.504150390625
1746813408.786943,195500,612.1287231445312
1746813409.1118422,196000,612.2036743164062
1746813409.468949,196500,612.2036743164062
1746813409.785872,197000,611.8500366210938
1746813410.107647,197500,611.8500366210938
1746813410.424265,198000,611.8865356445312
1746813410.750894,198500,611.8865356445312
1746813411.086349,199000,611.1277465820312
1746813411.42142,199500,611.1277465820312
1746813411.744278,200000,610.5984497070312
1746813412.381241,201000,610.316162109375
1746813412.710912,201500,610.316162109375
1746813413.321255,202500,602.8576049804688
1746813414.613098,204500,596.2003784179688
1746813414.9309912,205000,596.2003784179688
1746813415.883044,206500,588.5852661132812
1746813416.227087,207000,588.5852661132812
1746813416.5450711,207500,586.9479370117188
1746813416.857524,208000,586.9479370117188
1746813417.782868,209500,569.1615600585938
1746813418.736207,211000,569.4868774414062
1746813419.062748,211500,569.4868774414062
1746813420.027252,213000,574.083251953125
1746813420.3394291,213500,574.083251953125
1746813421.7587829,215500,575.5957641601562
1746813422.082013,216000,575.0836181640625
1746813423.040168,217500,573.877685546875
1746813423.38638,218000,571.6749267578125
1746813423.711672,218500,571.6749267578125
1746813424.029345,219000,571.944091796875
1746813424.345212,219500,571.944091796875
1746813424.6738071,220000,572.2681884765625
1746813425.023169,220500,572.2681884765625
1746813425.3591812,221000,569.806640625
1746813426.004333,222000,570.4127807617188
1746813426.3375301,222500,570.4127807617188
1746813426.698467,223000,571.4981689453125
1746813427.0175538,223500,571.4981689453125
1746813428.382316,225500,573.7406005859375
1746813428.696505,226000,574.4998779296875
1746813429.007134,226500,574.4998779296875
1746813429.3150048,227000,573.9501953125
1746813429.643811,227500,573.9501953125
1746813430.372378,228500,573.0834350585938
1746813431.021811,229500,574.4677734375
1746813431.6779652,230500,572.9727783203125
1746813432.034514,231000,574.560791015625
1746813433.059117,232500,573.0792846679688
1746813433.3754828,233000,573.0792846679688
1746813433.7155159,233500,574.2705078125
1746813434.436699,234500,574.846435546875
1746813435.199981,235500,575.415283203125
1746813436.5320299,237500,578.5113525390625
1746813436.849476,238000,578.5113525390625
1746813437.840676,239500,576.119384765625
1746813438.154787,240000,576.119384765625
1746813438.4826932,240500,581.5916137695312
1746813438.7880871,241000,581.5916137695312
1746813439.119618,241500,582.49462890625
1746813439.437269,242000,582.49462890625
1746813439.779458,242500,581.8011474609375
1746813440.491094,243500,582.1768798828125
1746813440.8179998,244000,582.1768798828125
1746813441.163139,244500,581.6744384765625
1746813441.5151649,245000,581.6744384765625
1746813442.208243,246000,581.3416137695312
1746813443.180577,247500,582.5020751953125
1746813444.497895,249500,583.5316772460938
1746813445.516351,251000,583.680908203125
1746813445.846496,251500,583.71240234375
1746813446.16867,252000,583.71240234375
1746813447.14223,253500,588.6788940429688
1746813447.79795,254500,587.3616943359375
1746813448.153756,255000,587.3616943359375
1746813448.474737,255500,588.2005615234375
1746813448.7963252,256000,588.2005615234375
1746813449.114337,256500,589.234375
1746813449.417408,257000,589.234375
1746813449.727387,257500,589.9248046875
1746813450.6715,259000,574.9269409179688
1746813450.995044,259500,574.9269409179688
1746813451.333614,260000,581.22314453125
1746813451.706721,260500,581.22314453125
1746813452.7672052,262000,597.7141723632812
1746813455.069275,265500,622.0588989257812
1746813456.056993,267000,636.6925048828125
1746813456.3790169,267500,636.6925048828125
1746813457.006878,268500,648.985595703125
1746813457.303474,269000,642.9998779296875
1746813457.608694,269500,640.2802124023438
1746813457.914593,270000,640.2802124023438
1746813458.231627,270500,640.699951171875
1746813458.8352818,271500,635.6912231445312
1746813459.139755,272000,634.7590942382812
1746813459.450367,272500,634.7590942382812
1746813460.107185,273500,636.188232421875
1746813460.443337,274000,638.085693359375
1746813461.4366999,275500,640.2273559570312
1746813462.065977,276500,642.2650146484375
1746813462.7390552,277500,646.437255859375
1746813463.0831318,278000,651.0110473632812
1746813463.400501,278500,651.0110473632812
1746813465.299917,281500,658.1278686523438
1746813465.6426802,282000,657.0152587890625
1746813466.006737,282500,657.0152587890625
1746813467.3874729,284500,649.6373901367188
1746813468.3340402,286000,651.3340454101562
1746813469.06731,287000,650.5223388671875
1746813470.069461,288500,625.41455078125
1746813471.368042,290500,627.1249389648438
1746813472.6195142,292500,631.6077270507812
1746813472.927907,293000,631.6077270507812
1746813473.2866611,293500,630.8204345703125
1746813474.0076532,294500,631.6041870117188
1746813474.639267,295500,630.8594970703125
1746813474.980114,296000,630.8594970703125
1746813475.328681,296500,629.3494873046875
1746813475.9678788,297500,627.9408569335938
1746813476.622985,298500,625.4746704101562
1746813476.961845,299000,625.4746704101562
1746813477.308651,299500,623.4251098632812
1746813477.6433191,300000,623.4251098632812
1746813478.2860951,301000,620.9312133789062
1746813478.608955,301500,618.6160888671875
1746813478.930586,302000,618.6160888671875
1746813479.568625,303000,615.6199951171875
1746813480.695949,304500,611.5921020507812
1746813481.3746188,305500,598.9249267578125
1746813482.372442,307000,588.7457885742188
1746813482.679994,307500,587.7679443359375
1746813483.2982578,308500,586.7825927734375
1746813483.9218519,309500,583.9348754882812
1746813484.5962,310500,579.53955078125
1746813485.3580081,311500,574.5383911132812
1746813485.7125509,312000,574.5383911132812
1746813486.7719412,313500,580.0213623046875
1746813487.4244769,314500,579.2942504882812
1746813487.741528,315000,579.2942504882812
1746813489.0574772,317000,574.8634643554688
1746813489.670532,318000,573.19580078125
1746813490.287589,319000,569.6975708007812
1746813491.280124,320500,567.2161865234375
1746813491.6420858,321000,567.2161865234375
1746813491.957078,321500,568.6275024414062
1746813492.2925608,322000,568.6275024414062
1746813492.634762,322500,575.2945556640625
1746813492.9531891,323000,575.2945556640625
1746813494.250251,325000,581.773681640625
1746813494.892683,326000,550.6865234375
1746813495.206569,326500,550.6865234375
1746813495.519587,327000,549.026123046875
1746813495.833409,327500,549.026123046875
1746813496.171333,328000,546.24853515625
1746813497.2274292,329500,544.0036010742188
1746813497.556617,330000,541.7191772460938
1746813497.882029,330500,541.7191772460938
1746813500.24739,334000,536.1353149414062
1746813501.229119,335500,536.6676635742188
1746813502.8446238,338000,535.2525024414062
1746813503.185453,338500,535.2525024414062
1746813503.517022,339000,537.07373046875
1746813504.562273,340500,537.5234375
1746813505.184917,341500,545.8672485351562
1746813505.5055099,342000,545.8672485351562
1746813505.822293,342500,550.3095092773438
1746813506.73855,344000,546.6309814453125
1746813508.362863,346500,550.9053344726562
1746813509.003562,347500,527.2426147460938
1746813509.323013,348000,525.47216796875
1746813509.67829,348500,525.47216796875
1746813510.063689,349000,523.1137084960938
1746813510.774048,350000,519.24609375
1746813511.7443871,351500,519.9129028320312
1746813512.068579,352000,525.69384765625
1746813512.850566,353000,530.3890380859375
1746813514.172844,355000,529.202392578125
1746813514.517558,355500,527.5486450195312
1746813515.158977,356500,517.7755126953125
1746813516.1172469,358000,461.1099853515625
1746813516.8183239,359000,454.23590087890625
1746813517.4753642,360000,449.1614685058594
1746813517.8029492,360500,449.5354919433594
1746813518.117022,361000,449.5354919433594
1746813518.7659452,362000,445.0384521484375
1746813519.393832,363000,447.4947509765625
1746813519.7213728,363500,447.4947509765625
1746813520.041764,364000,450.5609130859375
1746813520.378987,364500,450.5609130859375
1746813520.68964,365000,456.80718994140625
1746813521.321078,366000,463.82012939453125
1746813521.640058,366500,463.82012939453125
1746813521.950113,367000,470.5738830566406
1746813523.52973,369500,474.3375549316406
1746813523.852611,370000,475.112548828125
1746813524.171018,370500,475.112548828125
1746813524.803495,371500,425.73699951171875
1746813525.108211,372000,408.4000244140625
1746813525.449934,372500,400.34442138671875
1746813525.796719,373000,400.34442138671875
1746813528.201468,376500,318.98504638671875
1746813529.1931698,378000,316.2315368652344
1746813529.531154,378500,305.2017822265625
1746813530.148509,379500,265.30181884765625
1746813531.7824461,382000,219.50384521484375
1746813532.1054652,382500,217.1144256591797
1746813532.421294,383000,217.1144256591797
1746813533.3931892,384500,218.55807495117188
1746813533.726599,385000,218.55807495117188
1746813534.3632908,386000,217.1382293701172
1746813534.697999,386500,215.7133026123047
1746813535.026446,387000,215.7133026123047
1746813535.714371,388000,221.73809814453125
1746813536.0505102,388500,227.69956970214844
1746813536.711339,389500,234.1671905517578
1746813537.032119,390000,234.1671905517578
1746813537.365294,390500,235.9929656982422
1746813537.681631,391000,235.9929656982422
1746813538.0030441,391500,238.91236877441406
1746813538.3183732,392000,238.91236877441406
1746813540.015748,394500,244.50823974609375
1746813540.3629608,395000,243.53472900390625
1746813540.991416,396000,242.35430908203125
1746813541.648546,397000,245.59707641601562
1746813542.3238149,398000,239.2811737060547
1746813542.632056,398500,239.2811737060547
1746813543.564905,400000,247.379150390625
1746813543.8940449,400500,247.379150390625
1746813545.245395,402500,258.1085205078125
1746813545.5471869,403000,263.510986328125
1746813545.8846562,403500,265.708251953125
1746813546.2008572,404000,265.708251953125
1746813547.30744,405500,272.9105224609375
1746813548.456993,407000,280.4498596191406
1746813550.267081,409500,284.91363525390625
1746813550.6191711,410000,286.19952392578125
1746813551.334062,411000,292.62933349609375
1746813551.686559,411500,292.62933349609375
1746813552.0466409,412000,294.064208984375
1746813552.720478,413000,295.0609436035156
1746813553.0478249,413500,295.0609436035156
1746813553.4408262,414000,295.0802307128906
1746813553.8054368,414500,295.0802307128906
1746813555.225004,416500,292.9183654785156
1746813555.5549178,417000,290.99981689453125
1746813556.243148,418000,291.2499084472656
1746813556.6264179,418500,291.2499084472656
1746813557.031987,419000,291.22149658203125
1746813557.699702,420000,293.0218505859375
1746813558.036076,420500,293.0218505859375
1746813559.067484,422000,307.4515686035156
1746813559.799828,423000,314.7926330566406
1746813561.508898,425500,331.7392578125
1746813561.859639,426000,338.577392578125
1746813563.0770519,427500,343.8763122558594
1746813564.112888,429000,353.96014404296875
1746813565.140759,430500,359.7649230957031
1746813565.503568,431000,364.9129943847656
1746813565.862318,431500,364.9129943847656
1746813566.940601,433000,379.0909118652344
1746813567.3016078,433500,379.0909118652344
1746813568.712448,435500,394.04559326171875
1746813569.081624,436000,394.63189697265625
1746813572.6913059,441000,396.12762451171875
1746813573.429266,442000,392.2555847167969
1746813573.795419,442500,390.4215087890625
1746813574.11505,443000,390.4215087890625
1746813574.4382532,443500,390.8681945800781
1746813575.174742,444500,393.7047119140625
1746813575.8065112,445500,394.8231506347656
1746813576.690444,446500,396.9934997558594
1746813577.691205,448000,395.7416687011719
1746813578.3225331,449000,379.2784729003906
1746813578.652492,449500,379.2784729003906
1746813579.602299,451000,259.69720458984375
1746813579.923434,451500,251.74395751953125
1746813580.551591,452500,243.75082397460938
1746813581.186982,453500,207.49464416503906
1746813581.489482,454000,190.58778381347656
1746813581.7937658,454500,176.53680419921875
1746813582.416963,455500,133.52993774414062
1746813582.760042,456000,86.5749740600586
1746813583.775145,457500,26.318111419677734
1746813585.107789,459500,6.077473163604736
1746813585.420491,460000,-14.430377960205078
1746813586.051044,461000,-29.440082550048828
1746813586.7009401,462000,-41.374725341796875
1746813587.995666,464000,-50.204734802246094
1746813588.297219,464500,-50.92445755004883
1746813588.5966349,465000,-52.40340805053711
1746813588.9399412,465500,-52.40340805053711
1746813589.291287,466000,-60.34865951538086
1746813589.665427,466500,-60.34865951538086
1746813589.99617,467000,-65.2735366821289
1746813590.618253,468000,-65.01787567138672
1746813591.865401,470000,-64.0114517211914
1746813592.518547,471000,-64.4206771850586
1746813592.90114,471500,-64.4206771850586
1746813593.847966,473000,-58.16739273071289
1746813595.184706,475000,-61.47858810424805
1746813596.1123672,476500,-61.811100006103516
1746813596.7589068,477500,-61.874488830566406
1746813597.07041,478000,-61.874488830566406
1746813597.39753,478500,-62.76783752441406
1746813598.7233138,480500,-50.05070877075195
1746813599.3387258,481500,-52.12471389770508
1746813599.634275,482000,-53.20085906982422
1746813599.9332511,482500,-54.654476165771484
1746813600.234426,483000,-54.82781219482422
1746813600.884657,484000,-55.37501907348633
1746813601.2001102,484500,-55.37501907348633
1746813602.148107,486000,-60.36351776123047
1746813603.767045,488500,-61.279972076416016
1746813604.372606,489500,-54.46391296386719
1746813604.6846972,490000,-57.022743225097656
1746813605.332972,491000,-54.550628662109375
1746813605.6451619,491500,-54.89385986328125
1746813607.067683,493500,-54.72072219848633
1746813607.693682,494500,-52.91109848022461
1746813608.0068202,495000,-52.91109848022461
1746813608.3311622,495500,-54.00212860107422
1746813609.045452,496500,-56.23469924926758
1746813609.744653,497500,-58.82695388793945
1746813610.121297,498000,-59.389198303222656
1746813610.449853,498500,-59.389198303222656
1746813611.095051,499500,-62.223445892333984
1746813611.488131,500000,-62.223445892333984
1746813612.200803,501000,-60.63327407836914
1746813612.5488582,501500,-59.09982681274414
1746813612.8874502,502000,-59.09982681274414
1746813613.229933,502500,-73.29369354248047
1746813613.5907059,503000,-73.29369354248047
1746813613.952176,503500,-82.76805114746094
1746813615.766885,506000,-113.21034240722656
1746813616.484353,507000,-127.10499572753906
1746813617.2490282,508000,-136.84219360351562
1746813617.614527,508500,-136.84219360351562
1746813617.957279,509000,-141.1638946533203
1746813619.7048378,511500,-148.99923706054688
1746813621.1129842,513500,-155.3125457763672
1746813621.819232,514500,-158.2756805419922
1746813622.164064,515000,-154.25341796875
1746813624.094141,518000,-152.52813720703125
1746813624.492234,518500,-152.52813720703125
1746813624.81679,519000,-151.71690368652344
1746813625.12018,519500,-152.0950927734375
1746813625.436131,520000,-152.0950927734375
1746813626.828502,522000,-150.3955841064453
1746813627.501166,523000,-150.19497680664062
1746813627.851529,523500,-153.46029663085938
1746813629.86786,526500,-144.61997985839844
1746813630.217746,527000,-144.61997985839844
1746813631.163821,528500,-145.06088256835938
1746813631.8956192,529500,-143.6601104736328
1746813632.2154171,530000,-143.6601104736328
1746813632.5461981,530500,-140.9427032470703
1746813633.246207,531500,-140.38214111328125
1746813634.185927,533000,-138.16925048828125
1746813634.5155652,533500,-138.86163330078125
1746813634.8503191,534000,-138.86163330078125
1746813635.558605,535000,-135.89254760742188
1746813635.905099,535500,-134.32257080078125
1746813636.225972,536000,-134.32257080078125
1746813636.55128,536500,-133.712890625
1746813636.902071,537000,-120.64341735839844
1746813637.221482,537500,-120.64341735839844
1746813638.37067,539000,-116.45319366455078
1746813638.6989582,539500,-73.2782211303711
1746813639.332864,540500,-65.86747741699219
1746813639.656638,541000,-57.42789840698242
1746813639.995992,541500,-50.78120422363281
1746813641.044021,543000,-42.1750373840332
1746813641.374332,543500,-35.19881057739258
1746813641.699477,544000,-35.19881057739258
1746813643.119791,546000,-41.085235595703125
1746813643.462518,546500,-41.085235595703125
1746813643.7950022,547000,-39.656471252441406
1746813645.502968,549500,-20.29678726196289
1746813646.123575,550500,-21.09105110168457
1746813646.738774,551500,-23.457468032836914
1746813647.046718,552000,-26.836814880371094
1746813647.3647082,552500,-27.268640518188477
1746813648.277511,554000,-21.97173500061035
1746813648.606834,554500,-24.63315200805664
1746813648.929322,555000,-24.63315200805664
1746813649.26881,555500,-27.513399124145508
1746813649.574035,556000,-27.439794540405273
1746813649.8790798,556500,-27.439794540405273
1746813650.186219,557000,-29.78044891357422
1746813650.510648,557500,-29.78044891357422
1746813651.123552,558500,-28.913005828857422
1746813652.049357,560000,-27.517831802368164
1746813652.721975,561000,-26.54846954345703
1746813653.047167,561500,-26.54846954345703
1746813653.968271,563000,-25.601768493652344
1746813654.269191,563500,-20.612470626831055
1746813654.885661,564500,-19.27578353881836
1746813655.19058,565000,-19.27578353881836
1746813655.4899788,565500,-14.315661430358887
1746813655.801754,566000,-13.29778003692627
1746813656.102824,566500,-13.29778003692627
1746813656.723352,567500,-10.617595672607422
1746813657.040908,568000,-7.114180564880371
1746813657.359807,568500,-6.596248149871826
1746813658.260205,570000,-3.4733197689056396
1746813659.170719,571500,-2.799881935119629
1746813660.059297,573000,-2.689516067504883
1746813660.353081,573500,-2.689516067504883
1746813660.9432802,574500,-5.017003059387207
1746813661.243263,575000,-9.567572593688965
1746813661.540529,575500,-11.558906555175781
1746813661.862738,576000,-11.558906555175781
1746813662.189972,576500,-14.779988288879395
1746813662.491067,577000,-14.779988288879395
1746813663.07932,578000,-16.340682983398438
1746813664.356308,580000,-13.295202255249023
1746813664.656624,580500,-9.436772346496582
1746813665.338239,581500,-7.370199680328369
1746813666.0163898,582500,-3.106870651245117
1746813666.7849972,583500,-1.797160267829895
1746813667.127588,584000,-1.797160267829895
1746813669.074749,587000,6.608639717102051
1746813669.399327,587500,6.608639717102051
1746813670.1480389,588500,13.388880729675293
1746813670.4470668,589000,14.708831787109375
1746813670.743746,589500,14.708831787109375
1746813672.060677,591500,7.8663153648376465
1746813672.6750238,592500,5.69244909286499
1746813673.267134,593500,-0.043501731008291245
1746813673.87184,594500,-1.2583098411560059
1746813674.187231,595000,-1.2583098411560059
1746813674.516072,595500,-1.9349284172058105
1746813675.474436,597000,-1.1114404201507568
1746813675.771472,597500,-1.1114404201507568
1746813676.1024761,598000,-0.3649856150150299
1746813676.764031,599000,-0.8603313565254211
1746813677.074529,599500,-0.6697068810462952
1746813678.1802099,601000,6.922887802124023
1746813678.516932,601500,6.595619201660156
1746813679.539585,603000,4.501849174499512
1746813679.9191191,603500,4.501849174499512
1746813680.281876,604000,-0.2936651110649109
1746813681.024079,605000,-1.1024937629699707
1746813682.377974,607000,-0.4721832871437073
1746813682.74014,607500,0.12607379257678986
1746813683.10523,608000,0.12607379257678986
1746813683.882714,609000,2.941652297973633
1746813684.2547479,609500,7.487367630004883
1746813685.66389,611500,7.442240238189697
1746813686.011532,612000,5.393376350402832
1746813686.730845,613000,7.1685919761657715
1746813687.718966,614500,9.485554695129395
1746813688.04303,615000,13.790233612060547
1746813689.096519,616500,17.546491622924805
1746813689.424674,617000,20.004789352416992
1746813691.001056,619500,25.529491424560547
1746813691.626368,620500,26.289636611938477
1746813691.959693,621000,29.277379989624023
1746813692.292886,621500,29.277379989624023
1746813692.6791081,622000,33.21659469604492
1746813692.989334,622500,33.21659469604492
1746813693.296822,623000,36.82502746582031
1746813693.59802,623500,35.73292922973633
1746813694.538632,625000,42.04072952270508
1746813694.8411038,625500,42.04072952270508
1746813695.170145,626000,42.819583892822266
1746813695.517995,626500,44.48908996582031
1746813696.2120728,627500,46.35006332397461
1746813696.941143,628500,46.16353988647461
1746813697.24871,629000,45.950435638427734
1746813698.24422,630500,48.26837158203125
1746813698.55696,631000,48.26837158203125
1746813699.466601,632500,51.89145278930664
1746813700.41456,634000,49.997432708740234
1746813701.746729,636000,43.05019760131836
1746813703.432181,638500,38.883785247802734
1746813703.78746,639000,38.883785247802734
1746813704.118207,639500,34.050235748291016
1746813705.4347892,641500,38.272186279296875
1746813706.44751,643000,40.975154876708984
1746813708.4636748,645500,51.76129150390625
1746813709.588524,647000,55.84811019897461
1746813710.749256,648500,57.00218200683594
1746813711.3908732,649500,59.99947738647461
1746813711.727543,650000,60.224021911621094
1746813712.4014452,651000,59.904476165771484
1746813712.8037171,651500,56.99445724487305
1746813714.288981,653500,49.26676940917969
1746813715.695403,655500,33.0322151184082
1746813717.110692,657500,17.012914657592773
1746813717.428313,658000,6.200613021850586
1746813719.1647959,660500,0.5237148404121399
1746813719.794196,661500,-3.8916256427764893
1746813720.2378528,662000,-3.8916256427764893
1746813720.899508,663000,-19.65707778930664
1746813721.229723,663500,-24.040067672729492
1746813722.010257,664500,-33.997196197509766
1746813724.3417192,668000,-50.826141357421875
1746813727.25615,672500,-69.4662094116211
1746813727.562378,673000,-66.63400268554688
1746813728.183805,674000,-79.21065521240234
1746813728.506871,674500,-79.21065521240234
1746813729.4862552,676000,-73.7242202758789
1746813729.80367,676500,-73.7242202758789
1746813730.479625,677500,-64.07283020019531
1746813731.7015738,679500,-74.290771484375
1746813732.3869572,680500,-56.66745376586914
1746813733.791593,682500,-69.72892761230469
1746813734.2051961,683000,-83.25568389892578
1746813734.538962,683500,-83.25568389892578
1746813734.87963,684000,-97.9157485961914
1746813735.212693,684500,-97.9157485961914
1746813736.450881,686500,-119.62541961669922
1746813736.760431,687000,-125.39176940917969
1746813737.519624,688000,-126.98796844482422
1746813737.846565,688500,-141.22134399414062
1746813739.2647061,690500,-147.79945373535156
1746813740.996981,693000,-167.8828125
1746813741.4636889,693500,-173.31239318847656
1746813742.8328571,695500,-184.0869598388672
1746813743.821127,697000,-203.87875366210938
1746813744.7956212,698500,-159.16563415527344
1746813745.111287,699000,-145.03848266601562
1746813745.735564,700000,-155.8186492919922
1746813746.042067,700500,-155.8186492919922
1746813746.943131,702000,-170.1577606201172
1746813747.543743,703000,-157.39901733398438
