Wall time,Step,Value
1746875513.2015302,1500,-95.68183898925781
1746875513.893836,3000,-95.68183898925781
1746875514.131715,3500,8.83521842956543
1746875515.524878,6500,32.20088577270508
1746875515.751782,7000,43.175872802734375
1746875516.443778,8500,64.1114501953125
1746875516.672673,9000,70.69964599609375
1746875517.433154,10500,78.46100616455078
1746875517.688149,11000,79.46488189697266
1746875517.966547,11500,81.069091796875
1746875518.459906,12500,82.54367065429688
1746875518.71638,13000,84.21829223632812
1746875519.540035,14500,85.90946197509766
1746875519.817325,15000,86.17674255371094
1746875521.3884969,18000,89.93083953857422
1746875522.071745,19500,91.45719146728516
1746875522.304186,20000,91.94831085205078
1746875522.535282,20500,92.40526580810547
1746875522.7616372,21000,92.64427947998047
1746875522.9943092,21500,92.6341781616211
1746875524.701219,25000,92.64946746826172
1746875524.951156,25500,92.6377944946289
1746875525.1829262,26000,92.43555450439453
1746875525.678344,27000,92.29881286621094
1746875525.9380748,27500,92.24382019042969
1746875526.399376,28500,92.32228088378906
1746875527.118224,30000,92.72876739501953
1746875527.890197,31500,92.61080169677734
1746875528.138392,32000,92.61589050292969
1746875528.401876,32500,92.60891723632812
1746875528.682964,33000,92.5587387084961
1746875529.230474,34000,92.60164642333984
1746875529.511596,34500,92.6127700805664
1746875529.789166,35000,92.6019287109375
1746875530.0578592,35500,92.69561767578125
1746875530.591927,36500,92.77091979980469
1746875530.865865,37000,92.71758270263672
1746875532.4132211,40000,95.36448669433594
1746875532.934669,41000,95.13236236572266
1746875533.203472,41500,94.83055114746094
1746875533.7370272,42500,94.4898681640625
1746875533.972322,43000,94.3589096069336
1746875534.459698,44000,94.22049713134766
1746875534.768021,44500,94.07865142822266
1746875535.5803158,46000,93.48959350585938
1746875535.850819,46500,93.41058349609375
1746875537.2213051,49000,90.95352172851562
1746875538.518296,51000,90.23126983642578
1746875538.7522628,51500,90.1292724609375
1746875539.5441,53000,89.85861206054688
1746875540.358263,54500,89.53289031982422
1746875540.611201,55000,89.33737182617188
1746875541.114186,56000,88.88153076171875
1746875542.3722491,58500,88.0091552734375
1746875542.907292,59500,87.64531707763672
1746875544.1157749,62000,86.87159729003906
1746875545.1482701,64000,86.49625396728516
1746875545.3839831,64500,86.44119262695312
1746875545.89208,65500,86.4608154296875
1746875546.424474,66500,86.4376449584961
1746875546.7069929,67000,86.45002746582031
1746875546.9789782,67500,86.39253234863281
1746875548.004467,69500,86.22811126708984
1746875548.248897,70000,86.21492767333984
1746875549.742532,73000,85.98255157470703
1746875549.9928079,73500,85.96812438964844
1746875550.476854,74500,85.88744354248047
1746875550.717569,75000,85.7905502319336
1746875551.4153101,76500,85.8485107421875
1746875553.127018,80000,86.38009643554688
1746875553.597088,81000,86.49932098388672
1746875553.838513,81500,86.499267578125
1746875554.3534029,82500,86.59716796875
1746875554.809133,83500,86.66473388671875
1746875555.2565088,84500,86.72035217285156
